Dist Code,Year,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha)
100,2017,Maharashtra,Dhule,33.6,44.2,1315.48,75.66,159.7,2110.73,297.0,102.89,346.42
101,2010,Maharashtra,Jalgaon,0.0,0.0,0.0,66.0,164.59,2493.79,509.7,186.5,365.9
101,2011,Maharashtra,Jalgaon,0.2,0.3,1500.0,25.9,60.23,2325.48,548.6,176.87,322.4
101,2012,Maharashtra,Jalgaon,0.03,0.0,0.0,25.3,52.97,2093.68,558.8,145.06,259.59
101,2013,Maharashtra,Jalgaon,0.0,0.0,0.0,25.3,64.8,2561.27,558.8,270.72,484.47
101,2014,Maharashtra,Jalgaon,0.0,0.0,0.0,49.6,81.1,1635.08,471.1,138.26,293.48
101,2015,Maharashtra,Jalgaon,0.0,0.0,0.0,42.3,63.5,1501.18,461.6,109.06,236.27
101,2016,Maharashtra,Jalgaon,0.0,0.0,0.0,52.7,106.1,2013.28,504.2,263.21,522.04
101,2017,Maharashtra,Jalgaon,0.0,0.0,0.0,51.01,97.3,1907.32,514.3,150.28,292.21
102,2010,Maharashtra,Ahmednagar,7.5,7.03,937.33,133.7,248.91,1861.71,101.7,37.59,369.62
102,2011,Maharashtra,Ahmednagar,7.9,7.8,987.34,48.1,88.69,1843.87,112.0,40.48,361.43
102,2012,Maharashtra,Ahmednagar,7.5,4.61,614.67,38.9,46.09,1184.83,96.2,14.98,155.72
102,2013,Maharashtra,Ahmednagar,7.9,19.0,2405.06,51.9,100.7,1940.27,104.7,40.03,382.33
102,2014,Maharashtra,Ahmednagar,8.6,2.2,255.81,57.2,85.0,1486.01,102.6,17.41,169.69
102,2015,Maharashtra,Ahmednagar,14.0,17.2,1228.57,41.1,50.1,1218.98,73.6,7.02,95.38
102,2016,Maharashtra,Ahmednagar,15.0,26.2,1746.67,60.0,127.2,2120.0,132.4,25.09,189.52
102,2017,Maharashtra,Ahmednagar,16.2,37.3,2302.47,79.8,177.5,2224.31,132.8,39.71,299.01
103,2010,Maharashtra,Pune,60.9,71.92,1180.95,60.0,115.93,1932.17,0.01,0.01,1000.0
103,2011,Maharashtra,Pune,62.0,85.6,1380.65,55.3,105.56,1908.86,0.0,0.01,0.0
103,2012,Maharashtra,Pune,77.6,106.16,1368.04,53.0,93.82,1770.19,0.0,0.0,0.0
103,2013,Maharashtra,Pune,82.1,153.2,1866.02,64.3,129.9,2020.22,0.0,0.0,0.0
103,2014,Maharashtra,Pune,82.1,136.1,1657.73,71.8,108.3,1508.36,0.0,0.0,0.0
103,2015,Maharashtra,Pune,54.6,107.3,1965.2,62.0,129.6,2090.32,0.0,0.0,0.0
103,2016,Maharashtra,Pune,53.5,115.4,2157.01,68.9,165.2,2397.68,0.0,0.0,0.0
103,2017,Maharashtra,Pune,52.0,124.0,2384.62,72.4,177.2,2447.51,0.0,0.0,0.0
104,2010,Maharashtra,Satara,50.8,82.24,1618.9,43.7,86.48,1978.95,1.6,0.23,143.75
104,2011,Maharashtra,Satara,50.5,83.0,1643.56,36.6,67.82,1853.01,1.0,0.29,290.0
104,2012,Maharashtra,Satara,51.0,70.04,1373.33,35.0,58.54,1672.57,0.1,0.06,600.0
104,2013,Maharashtra,Satara,50.4,75.6,1500.0,33.8,62.2,1840.24,0.2,0.09,450.0
104,2014,Maharashtra,Satara,52.9,94.7,1790.17,38.3,61.4,1603.13,0.1,0.02,200.0
104,2015,Maharashtra,Satara,52.7,79.7,1512.33,29.7,49.0,1649.83,0.1,0.01,100.0
104,2016,Maharashtra,Satara,47.0,82.1,1746.81,35.6,71.2,2000.0,0.1,0.04,360.0
104,2017,Maharashtra,Satara,45.8,83.0,1812.23,37.2,75.1,2018.82,0.09,0.02,211.76
105,2010,Maharashtra,Sangli,20.2,53.87,2666.83,39.3,72.93,1855.73,3.52,0.7,198.86
105,2011,Maharashtra,Sangli,18.1,33.7,1861.88,20.0,34.03,1701.5,3.0,0.88,293.33
105,2012,Maharashtra,Sangli,17.5,33.74,1928.0,20.1,36.48,1814.93,2.6,1.48,569.23
105,2013,Maharashtra,Sangli,14.5,25.5,1758.62,26.2,51.5,1965.65,2.8,1.12,400.0
105,2014,Maharashtra,Sangli,15.5,31.4,2025.81,32.5,70.9,2181.54,1.4,0.25,178.57
105,2015,Maharashtra,Sangli,22.6,43.4,1920.35,19.2,32.4,1687.5,1.0,0.09,90.0
105,2016,Maharashtra,Sangli,16.8,42.9,2553.57,25.6,63.6,2484.37,0.6,0.32,540.0
105,2017,Maharashtra,Sangli,17.0,39.3,2311.76,25.1,49.8,1984.06,0.25,0.04,141.73
106,2010,Maharashtra,Solapur,0.7,0.23,328.57,87.8,122.94,1400.23,1.8,0.89,494.44
106,2011,Maharashtra,Solapur,0.7,0.2,285.71,29.3,34.89,1190.78,0.9,0.41,455.56
106,2012,Maharashtra,Solapur,0.4,0.09,225.0,28.8,21.81,757.29,0.5,0.28,560.0
106,2013,Maharashtra,Solapur,0.4,0.1,250.0,35.7,35.8,1002.8,0.5,0.13,260.0
106,2014,Maharashtra,Solapur,0.4,0.1,250.0,42.2,54.6,1293.84,0.6,0.22,366.67
106,2015,Maharashtra,Solapur,0.2,0.0,0.0,41.3,28.8,697.34,0.9,0.13,144.44
106,2016,Maharashtra,Solapur,0.2,0.04,215.0,58.1,77.78,1338.73,0.9,0.25,274.0
106,2017,Maharashtra,Solapur,0.6,0.07,116.67,68.7,81.83,1191.12,0.3,0.07,240.0
107,2010,Maharashtra,Kolhapur,112.0,323.12,2885.0,8.6,22.84,2655.81,0.1,0.04,400.0
107,2011,Maharashtra,Kolhapur,104.9,280.88,2677.6,8.5,21.1,2482.35,0.0,0.0,0.0
107,2012,Maharashtra,Kolhapur,108.5,283.96,2617.14,9.1,19.96,2193.41,0.0,0.0,0.0
107,2013,Maharashtra,Kolhapur,109.6,341.8,3118.61,16.6,41.7,2512.05,0.0,0.0,0.0
107,2014,Maharashtra,Kolhapur,111.8,338.6,3028.62,6.8,15.1,2220.59,0.0,0.0,0.0
107,2015,Maharashtra,Kolhapur,112.4,276.6,2460.85,2.0,4.5,2250.0,0.0,0.0,0.0
107,2016,Maharashtra,Kolhapur,114.2,397.8,3483.36,4.3,9.7,2255.81,0.0,0.0,0.0
107,2017,Maharashtra,Kolhapur,109.46,334.3,3054.2,2.8,6.5,2321.43,0.01,0.0,166.15
108,2010,Maharashtra,Aurangabad,0.01,0.02,2000.0,106.2,209.98,1977.21,636.2,281.5,442.47
108,2011,Maharashtra,Aurangabad,0.0,0.0,0.0,60.6,103.24,1703.63,686.2,208.0,303.12
108,2012,Maharashtra,Aurangabad,0.0,0.0,0.0,30.8,24.4,792.21,668.3,96.67,144.65
108,2013,Maharashtra,Aurangabad,0.0,0.0,0.0,45.2,67.9,1502.21,721.4,309.15,428.54
108,2014,Maharashtra,Aurangabad,0.0,0.0,0.0,37.3,35.4,949.06,716.8,72.61,101.3
108,2015,Maharashtra,Aurangabad,0.0,0.0,0.0,43.8,41.6,949.77,744.1,75.67,101.69
108,2016,Maharashtra,Aurangabad,6.5,3.1,476.92,103.6,198.4,1915.06,772.9,304.4,393.84
108,2017,Maharashtra,Aurangabad,0.0,0.0,0.0,103.1,153.6,1489.82,800.89,106.16,132.56
109,2010,Maharashtra,Parbhani,5.1,2.47,484.31,80.8,136.68,1691.58,314.3,91.46,291.0
109,2011,Maharashtra,Parbhani,2.3,0.8,347.83,75.6,126.73,1676.32,330.1,94.67,286.79
109,2012,Maharashtra,Parbhani,2.0,0.33,165.0,51.2,73.63,1438.09,374.5,134.32,358.66
109,2013,Maharashtra,Parbhani,0.7,0.3,428.57,98.1,97.5,993.88,361.9,135.25,373.72
109,2014,Maharashtra,Parbhani,0.3,0.0,0.0,71.8,51.8,721.45,368.2,52.23,141.85
109,2015,Maharashtra,Parbhani,0.0,0.0,0.0,39.6,21.9,553.03,356.4,27.76,77.89
109,2016,Maharashtra,Parbhani,0.02,0.0,200.0,61.99,97.8,1577.67,242.63,166.64,686.81
109,2017,Maharashtra,Parbhani,0.0,0.0,0.0,67.0,70.1,1046.27,272.1,90.32,331.95
110,2010,Maharashtra,Beed,0.8,0.34,425.0,63.6,82.54,1297.8,276.8,71.77,259.28
110,2011,Maharashtra,Beed,0.6,0.28,466.67,39.8,52.77,1325.88,329.0,71.22,216.47
110,2012,Maharashtra,Beed,0.6,0.27,450.0,27.7,27.04,976.17,329.0,57.97,176.2
110,2013,Maharashtra,Beed,0.5,0.3,600.0,57.8,57.1,987.89,338.6,98.35,290.46
110,2014,Maharashtra,Beed,0.4,0.1,250.0,59.1,40.0,676.82,373.3,30.17,80.82
110,2015,Maharashtra,Beed,0.3,0.0,0.0,48.0,13.2,275.0,334.1,18.18,54.41
110,2016,Maharashtra,Beed,0.1,0.07,700.0,47.2,79.43,1682.84,341.4,85.85,251.46
110,2017,Maharashtra,Beed,0.06,0.03,461.54,53.9,57.59,1068.46,348.51,50.0,143.48
111,2010,Maharashtra,Nanded,5.2,2.71,521.15,49.0,82.68,1687.35,302.1,78.58,260.11
111,2011,Maharashtra,Nanded,4.0,1.5,375.0,31.1,54.05,1737.94,326.6,88.56,271.16
111,2012,Maharashtra,Nanded,4.0,2.09,522.5,30.4,43.48,1430.26,326.6,89.62,274.4
111,2013,Maharashtra,Nanded,0.8,0.4,500.0,38.9,43.8,1125.96,321.1,64.96,202.3
111,2014,Maharashtra,Nanded,0.8,0.1,125.0,39.5,29.2,739.24,342.3,31.82,92.96
111,2015,Maharashtra,Nanded,0.4,0.1,250.0,22.3,10.1,452.91,352.7,43.31,122.8
111,2016,Maharashtra,Nanded,0.7,1.3,1857.14,60.6,75.7,1249.17,364.3,114.37,313.95
111,2017,Maharashtra,Nanded,0.81,1.2,1485.15,46.1,46.0,997.83,299.54,56.11,187.31
112,2010,Maharashtra,Osmanabad,17.5,6.19,353.71,75.3,89.27,1185.52,21.6,7.94,367.59
112,2011,Maharashtra,Osmanabad,17.4,7.3,419.54,59.4,80.85,1361.11,25.4,8.71,342.91
112,2012,Maharashtra,Osmanabad,19.8,7.77,392.42,55.2,58.63,1062.14,31.5,8.19,260.0
112,2013,Maharashtra,Osmanabad,20.7,11.5,555.56,61.9,86.1,1390.95,33.7,12.87,381.9
112,2014,Maharashtra,Osmanabad,18.9,3.6,190.48,71.3,17.9,251.05,33.1,4.63,139.88
112,2015,Maharashtra,Osmanabad,10.0,0.9,90.0,44.1,13.3,301.59,18.7,1.51,80.75
112,2016,Maharashtra,Osmanabad,9.6,2.1,218.75,83.2,108.5,1304.09,16.0,5.92,370.13
112,2017,Maharashtra,Osmanabad,10.3,3.0,291.26,47.1,31.0,658.17,16.56,3.55,214.14
113,2010,Maharashtra,Buldhana,0.0,0.0,0.0,53.8,92.74,1723.79,251.5,74.14,294.79
113,2011,Maharashtra,Buldhana,0.0,0.0,0.0,41.1,67.85,1650.85,256.9,54.69,212.88
113,2012,Maharashtra,Buldhana,0.0,0.0,0.0,36.1,53.62,1485.32,253.9,58.83,231.71
113,2013,Maharashtra,Buldhana,0.0,0.0,0.0,59.0,73.9,1252.54,227.9,115.13,505.18
113,2014,Maharashtra,Buldhana,0.0,0.0,0.0,73.5,95.5,1299.32,174.3,23.85,136.83
113,2015,Maharashtra,Buldhana,0.0,0.0,0.0,60.1,48.8,811.98,170.7,29.84,174.81
113,2016,Maharashtra,Buldhana,0.01,0.0,400.0,103.88,162.4,1563.34,169.55,92.99,548.44
113,2017,Maharashtra,Buldhana,0.0,0.0,0.0,35.92,56.3,1567.37,174.54,32.56,186.56
114,2010,Maharashtra,Akola,0.0,0.0,0.0,59.7,125.06,2094.81,229.82,67.6,294.14
114,2011,Maharashtra,Akola,0.2,0.2,1000.0,36.8,61.19,1662.77,233.4,61.74,264.52
114,2012,Maharashtra,Akola,0.0,0.0,0.0,36.8,61.01,1657.88,226.1,70.02,309.69
114,2013,Maharashtra,Akola,0.0,0.0,0.0,50.8,75.4,1484.25,181.8,68.56,377.12
114,2014,Maharashtra,Akola,0.0,0.0,0.0,49.2,66.6,1353.66,167.2,25.09,150.06
114,2015,Maharashtra,Akola,0.0,0.0,0.0,44.5,38.7,869.66,161.6,38.61,238.92
114,2016,Maharashtra,Akola,0.0,0.0,0.0,50.4,81.7,1621.03,173.5,86.44,498.19
114,2017,Maharashtra,Akola,0.0,0.0,0.0,25.5,37.0,1450.98,183.8,46.46,252.76
115,2010,Maharashtra,Amarawati,3.8,2.76,726.32,54.7,105.37,1926.33,204.28,57.16,279.81
115,2011,Maharashtra,Amarawati,4.1,3.1,756.1,32.5,58.87,1811.38,187.4,45.94,245.14
115,2012,Maharashtra,Amarawati,3.8,1.55,407.89,36.1,71.51,1980.89,191.3,103.95,543.39
115,2013,Maharashtra,Amarawati,4.7,0.8,170.21,42.0,65.0,1547.62,186.7,113.98,610.5
115,2014,Maharashtra,Amarawati,5.3,1.6,301.89,66.4,87.2,1313.25,196.5,35.32,179.75
115,2015,Maharashtra,Amarawati,5.6,1.2,214.29,68.0,69.3,1019.12,200.0,75.06,375.3
115,2016,Maharashtra,Amarawati,6.9,4.6,666.67,73.6,111.9,1520.38,200.3,144.72,722.52
115,2017,Maharashtra,Amarawati,8.9,3.0,337.08,39.3,69.4,1765.9,207.46,68.45,329.97
116,2010,Maharashtra,Yeotmal,0.0,0.0,0.0,41.7,61.4,1472.42,479.8,131.9,274.91
116,2011,Maharashtra,Yeotmal,0.1,0.1,1000.0,34.1,58.45,1714.08,481.1,121.29,252.11
116,2012,Maharashtra,Yeotmal,0.1,0.04,400.0,36.1,64.59,1789.2,467.6,166.84,356.8
116,2013,Maharashtra,Yeotmal,0.1,0.0,0.0,34.5,30.7,889.86,416.3,126.07,302.83
116,2014,Maharashtra,Yeotmal,0.0,0.0,0.0,29.1,26.8,920.96,421.0,51.73,122.87
116,2015,Maharashtra,Yeotmal,0.0,0.0,0.0,35.6,37.6,1056.18,432.9,87.01,200.99
116,2016,Maharashtra,Yeotmal,0.0,0.0,0.0,60.2,77.9,1294.02,420.7,197.62,469.75
116,2017,Maharashtra,Yeotmal,0.0,0.0,0.0,12.8,13.0,1015.62,470.3,85.95,182.76
117,2010,Maharashtra,Wardha,0.0,0.0,0.0,29.5,49.01,1661.36,190.6,44.71,234.58
117,2011,Maharashtra,Wardha,0.0,0.0,0.0,23.1,34.43,1490.48,178.4,57.23,320.8
117,2012,Maharashtra,Wardha,0.0,0.0,0.0,23.7,36.05,1521.1,172.4,55.24,320.42
117,2013,Maharashtra,Wardha,0.0,0.0,0.0,25.7,33.7,1311.28,176.9,45.81,258.96
117,2014,Maharashtra,Wardha,0.0,0.0,0.0,13.7,19.9,1452.55,207.7,33.23,159.99
117,2015,Maharashtra,Wardha,0.0,0.0,0.0,13.2,15.6,1181.82,223.4,57.76,258.55
117,2016,Maharashtra,Wardha,0.0,0.0,0.0,14.5,22.0,1517.24,240.5,129.4,538.05
117,2017,Maharashtra,Wardha,0.0,0.0,0.0,14.82,21.9,1478.13,251.06,113.13,450.61
118,2010,Maharashtra,Nagpur,71.5,70.3,983.22,75.2,115.73,1538.96,80.8,21.42,265.1
118,2011,Maharashtra,Nagpur,77.5,117.4,1514.84,79.0,116.41,1473.54,102.1,24.11,236.14
118,2012,Maharashtra,Nagpur,67.1,100.45,1497.02,80.2,124.79,1555.99,89.4,30.05,336.13
118,2013,Maharashtra,Nagpur,77.8,105.2,1352.18,86.2,83.1,964.04,92.4,27.07,292.97
118,2014,Maharashtra,Nagpur,78.8,95.5,1211.93,88.5,110.6,1249.72,111.3,27.04,242.95
118,2015,Maharashtra,Nagpur,88.7,107.3,1209.7,92.6,93.9,1014.04,126.4,29.05,229.83
118,2016,Maharashtra,Nagpur,87.7,170.4,1942.99,135.9,232.6,1711.55,136.5,99.04,725.54
118,2017,Maharashtra,Nagpur,97.28,183.6,1887.43,135.2,244.4,1807.65,145.17,62.57,431.0
119,2010,Maharashtra,Bhandara,378.6,607.65,1604.99,14.2,14.44,1016.9,0.0,0.0,0.0
119,2011,Maharashtra,Bhandara,365.8,633.82,1732.7,13.7,14.22,1037.96,0.0,0.0,0.0
119,2012,Maharashtra,Bhandara,370.7,734.97,1982.65,13.7,16.54,1207.3,0.0,0.0,0.0
119,2013,Maharashtra,Bhandara,396.1,649.59,1639.96,13.6,14.7,1080.88,0.0,0.0,0.0
119,2014,Maharashtra,Bhandara,383.8,699.5,1822.56,13.8,15.4,1115.94,0.0,0.0,0.0
119,2015,Maharashtra,Bhandara,370.4,573.8,1549.14,13.1,13.4,1022.9,0.0,0.0,0.0
119,2016,Maharashtra,Bhandara,391.7,888.7,2268.83,12.9,15.9,1232.56,0.0,0.0,0.0
119,2017,Maharashtra,Bhandara,315.89,449.1,1421.69,13.19,15.1,1145.07,0.04,0.02,473.68
120,2010,Maharashtra,Chandrapur,275.5,400.48,1453.65,35.4,37.83,1068.64,96.1,22.21,231.11
120,2011,Maharashtra,Chandrapur,315.0,390.29,1239.02,22.8,27.88,1222.81,104.2,28.22,270.83
120,2012,Maharashtra,Chandrapur,315.1,490.78,1557.54,22.9,27.32,1193.01,112.8,47.56,421.63
120,2013,Maharashtra,Chandrapur,319.4,450.2,1409.52,26.1,29.3,1122.61,112.4,37.87,336.92
120,2014,Maharashtra,Chandrapur,301.5,319.6,1060.03,25.4,19.0,748.03,127.9,27.27,213.21
120,2015,Maharashtra,Chandrapur,292.4,247.9,847.81,21.8,16.9,775.23,161.0,37.82,234.91
120,2016,Maharashtra,Chandrapur,296.5,530.8,1790.22,20.8,26.3,1264.42,167.7,101.48,605.15
120,2017,Maharashtra,Chandrapur,284.38,287.3,1010.26,18.66,20.9,1120.22,170.69,62.6,366.76
121,2010,Gujarat,Ahmedabad,122.94,332.07,2701.08,251.58,616.75,2451.49,227.14,111.98,493.03
121,2011,Gujarat,Ahmedabad,138.29,377.46,2729.43,210.51,542.46,2576.89,241.43,80.26,332.45
121,2012,Gujarat,Ahmedabad,114.57,230.48,2011.77,196.68,509.16,2588.79,197.33,65.09,329.85
121,2013,Gujarat,Ahmedabad,122.39,290.15,2370.66,191.96,462.84,2411.15,195.77,78.18,399.33
121,2014,Gujarat,Ahmedabad,130.4,347.73,2666.66,208.39,433.77,2081.54,236.88,87.03,367.38
121,2015,Gujarat,Ahmedabad,130.69,336.39,2574.07,135.17,341.19,2524.09,204.64,88.74,433.62
121,2016,Gujarat,Ahmedabad,153.19,414.33,2704.69,164.55,387.99,2357.82,177.52,60.85,342.77
121,2017,Gujarat,Ahmedabad,157.76,350.56,2222.13,169.62,391.38,2307.33,177.84,107.2,602.79
122,2010,Gujarat,Amreli,0.0,0.0,0.0,55.0,208.2,3785.45,269.4,194.23,720.97
122,2011,Gujarat,Amreli,0.0,0.0,0.0,32.3,116.1,3594.43,388.9,171.68,441.45
122,2012,Gujarat,Amreli,0.0,0.0,0.0,5.4,15.4,2851.85,289.3,41.26,142.62
122,2013,Gujarat,Amreli,0.0,0.0,0.0,17.96,70.55,3928.17,347.23,344.7,992.71
122,2014,Gujarat,Amreli,0.0,0.0,0.0,4.32,14.46,3347.22,412.95,134.96,326.82
122,2015,Gujarat,Amreli,0.0,0.0,0.0,7.31,22.73,3109.44,378.76,190.83,503.83
122,2016,Gujarat,Amreli,0.0,0.0,0.0,12.4,42.31,3413.88,348.63,105.2,301.76
122,2017,Gujarat,Amreli,0.0,0.0,0.0,8.04,30.9,3842.68,374.75,150.3,401.08
123,2010,Gujarat,Banaskantha,0.0,0.0,0.0,92.9,280.2,3016.15,32.3,19.3,597.52
123,2011,Gujarat,Banaskantha,0.0,0.0,0.0,89.0,242.1,2720.22,48.0,30.86,642.92
123,2012,Gujarat,Banaskantha,0.0,0.0,0.0,92.9,270.8,2914.96,45.6,27.32,599.12
123,2013,Gujarat,Banaskantha,0.0,0.0,0.0,93.16,290.34,3116.57,45.75,11.35,248.09
123,2014,Gujarat,Banaskantha,0.0,0.0,0.0,88.03,272.84,3099.4,41.39,23.65,571.39
123,2015,Gujarat,Banaskantha,0.08,0.09,1125.0,81.48,240.79,2955.2,34.43,14.56,422.89
123,2016,Gujarat,Banaskantha,0.0,0.0,0.0,75.86,226.49,2985.68,33.31,23.2,696.51
123,2017,Gujarat,Banaskantha,0.0,0.0,0.0,73.97,224.22,3031.05,18.72,13.97,746.29
124,2010,Gujarat,Bharuch,25.2,35.2,1396.83,20.8,46.9,2254.81,159.0,57.8,363.52
124,2011,Gujarat,Bharuch,31.0,40.1,1293.55,26.3,59.5,2262.36,170.8,67.05,392.56
124,2012,Gujarat,Bharuch,23.4,33.3,1423.08,27.0,54.6,2022.22,154.5,63.39,410.29
124,2013,Gujarat,Bharuch,22.65,28.4,1253.86,24.89,47.38,1903.58,141.62,58.25,411.31
124,2014,Gujarat,Bharuch,20.79,29.11,1400.19,31.24,50.81,1626.44,146.37,61.6,420.85
124,2015,Gujarat,Bharuch,17.74,19.55,1102.03,24.33,43.03,1768.6,123.3,54.69,443.55
124,2016,Gujarat,Bharuch,22.4,22.58,1008.35,22.73,32.78,1442.15,86.98,36.8,423.05
124,2017,Gujarat,Bharuch,19.52,25.68,1315.44,19.8,38.85,1961.62,141.93,66.15,466.11
125,2010,Gujarat,Vadodara / Baroda,55.1,68.1,1235.93,47.5,132.6,2791.58,166.3,112.47,676.31
125,2011,Gujarat,Vadodara / Baroda,44.4,55.3,1245.5,47.2,128.4,2720.34,196.9,108.63,551.7
125,2012,Gujarat,Vadodara / Baroda,44.6,63.2,1417.04,36.5,125.0,3424.66,203.8,143.6,704.61
125,2013,Gujarat,Vadodara / Baroda,38.07,50.7,1331.76,29.45,71.62,2431.92,207.82,140.79,677.46
125,2014,Gujarat,Vadodara / Baroda,41.68,66.82,1603.17,25.03,60.46,2415.5,193.17,140.79,728.84
125,2015,Gujarat,Vadodara / Baroda,39.6,63.87,1612.88,27.45,72.99,2659.02,165.25,101.83,616.22
125,2016,Gujarat,Vadodara / Baroda,40.6,72.66,1789.73,22.41,58.86,2626.55,138.8,104.19,750.63
125,2017,Gujarat,Vadodara / Baroda,45.0,71.93,1598.48,20.58,55.12,2677.97,159.21,147.07,923.76
126,2010,Gujarat,Bhavnagar,0.0,0.0,0.0,31.7,92.9,2930.6,301.0,242.01,804.02
126,2011,Gujarat,Bhavnagar,0.0,0.0,0.0,9.7,28.7,2958.76,305.2,185.74,608.58
126,2012,Gujarat,Bhavnagar,0.0,0.0,0.0,2.4,7.9,3291.67,313.5,85.94,274.13
126,2013,Gujarat,Bhavnagar,0.0,0.0,0.0,27.44,95.98,3497.81,324.9,201.06,618.84
126,2014,Gujarat,Bhavnagar,0.0,0.0,0.0,10.14,23.48,2314.62,321.21,149.24,464.6
126,2015,Gujarat,Bhavnagar,0.0,0.0,0.0,12.18,34.65,2845.66,329.38,147.04,446.42
126,2016,Gujarat,Bhavnagar,0.0,0.0,0.0,15.15,45.92,3030.81,309.79,107.41,346.71
126,2017,Gujarat,Bhavnagar,0.0,0.0,0.0,18.87,60.08,3184.76,324.73,240.85,741.69
127,2010,Gujarat,Valsad,155.6,383.6,2465.3,0.6,1.9,3166.67,0.0,0.0,0.0
127,2011,Gujarat,Valsad,149.6,368.4,2462.57,0.5,1.7,3400.0,0.0,0.0,0.0
127,2012,Gujarat,Valsad,124.0,300.7,2425.0,0.5,1.4,2800.0,0.0,0.0,0.0
127,2013,Gujarat,Valsad,150.35,348.71,2319.32,0.3,1.0,3333.33,0.0,0.0,0.0
127,2014,Gujarat,Valsad,139.23,338.52,2431.37,0.31,0.87,2806.45,0.0,0.0,0.0
127,2015,Gujarat,Valsad,118.98,294.03,2471.26,0.17,0.43,2529.41,0.0,0.0,0.0
127,2016,Gujarat,Valsad,142.31,381.77,2682.63,0.16,0.42,2729.03,0.0,0.0,0.0
127,2017,Gujarat,Valsad,121.65,307.38,2526.81,0.19,0.6,3077.32,0.0,0.0,0.0
128,2010,Gujarat,Dangs,18.0,23.4,1300.0,2.4,8.1,3375.0,0.0,0.0,0.0
128,2011,Gujarat,Dangs,18.0,30.7,1705.56,4.4,13.9,3159.09,0.0,0.0,0.0
128,2012,Gujarat,Dangs,13.8,21.8,1579.71,3.8,11.3,2973.68,0.0,0.0,0.0
128,2013,Gujarat,Dangs,16.81,43.18,2568.71,2.64,8.69,3291.67,0.0,0.0,0.0
128,2014,Gujarat,Dangs,14.46,21.6,1493.78,2.56,4.0,1562.5,0.0,0.0,0.0
128,2015,Gujarat,Dangs,21.11,41.66,1973.47,2.51,3.71,1478.09,0.0,0.0,0.0
128,2016,Gujarat,Dangs,22.2,53.64,2415.72,2.15,3.2,1486.31,0.0,0.0,0.0
128,2017,Gujarat,Dangs,20.83,49.96,2398.34,2.26,1.81,799.29,0.0,0.0,0.0
129,2010,Gujarat,Jamnagar,0.0,0.0,0.0,60.4,219.9,3640.73,192.6,129.69,673.36
129,2011,Gujarat,Jamnagar,0.0,0.0,0.0,38.1,136.9,3593.18,231.0,183.01,792.25
129,2012,Gujarat,Jamnagar,0.0,0.0,0.0,4.8,11.7,2437.5,111.6,9.15,81.99
129,2013,Gujarat,Jamnagar,0.0,0.0,0.0,42.35,173.66,4100.59,180.53,206.64,1144.63
129,2014,Gujarat,Jamnagar,0.0,0.0,0.0,5.19,19.54,3768.92,236.46,160.94,680.63
129,2015,Gujarat,Jamnagar,0.0,0.0,0.0,2.13,6.7,3143.31,248.8,108.1,434.48
129,2016,Gujarat,Jamnagar,0.0,0.0,0.0,4.71,13.84,2934.53,210.63,44.15,209.6
129,2017,Gujarat,Jamnagar,0.0,0.0,0.0,10.98,39.55,3602.15,197.3,199.17,1009.48
130,2010,Gujarat,Junagadh,0.0,0.0,0.0,244.6,1021.1,4174.57,57.0,35.6,624.56
130,2011,Gujarat,Junagadh,0.2,0.5,2500.0,177.5,658.6,3710.42,92.2,59.65,646.96
130,2012,Gujarat,Junagadh,0.0,0.0,0.0,42.1,128.3,3047.51,70.0,25.01,357.29
130,2013,Gujarat,Junagadh,0.0,0.0,0.0,235.66,1020.15,4328.91,87.19,101.09,1159.42
130,2014,Gujarat,Junagadh,0.0,0.0,0.0,183.71,728.99,3968.16,150.64,140.03,929.57
130,2015,Gujarat,Junagadh,0.0,0.0,0.0,21.39,78.75,3681.63,131.63,53.84,409.03
130,2016,Gujarat,Junagadh,0.0,0.0,0.0,116.17,420.63,3620.9,71.71,46.45,647.69
130,2017,Gujarat,Junagadh,0.0,0.0,0.0,98.81,373.26,3777.59,77.51,41.27,532.48
131,2010,Gujarat,Kheda,186.6,425.6,2280.81,159.2,427.3,2684.05,24.8,16.96,683.87
131,2011,Gujarat,Kheda,201.3,451.3,2241.93,143.4,393.0,2740.59,35.7,16.32,457.14
131,2012,Gujarat,Kheda,179.4,443.9,2474.36,149.4,402.4,2693.44,41.6,19.49,468.51
131,2013,Gujarat,Kheda,228.11,565.12,2477.4,155.86,414.42,2658.92,34.11,19.94,584.58
131,2014,Gujarat,Kheda,220.87,584.24,2645.17,135.81,367.45,2705.57,32.54,22.14,680.58
131,2015,Gujarat,Kheda,219.25,574.85,2621.91,113.56,321.47,2830.74,27.61,17.96,650.54
131,2016,Gujarat,Kheda,222.46,588.99,2647.59,134.55,393.12,2921.82,21.2,12.53,591.1
131,2017,Gujarat,Kheda,235.19,610.28,2594.81,144.22,417.13,2892.25,21.7,11.91,549.1
132,2010,Gujarat,Kutch,0.0,0.0,0.0,34.8,97.0,2787.36,76.9,57.31,745.25
132,2011,Gujarat,Kutch,0.0,0.0,0.0,30.6,89.8,2934.64,87.3,66.67,763.69
